Video URL,Title,Description,Channel Title,Keyword Tags,YouTube Video Category,Topic Details,Video Published at,Video Duration,View Count,Comment Count,Captions Available,Location of Recording
https://www.youtube.com/watch?v=QOII5CIBm4c,AFROTO - KEBDA FT ONUY | عفروتو  - كبده (OFFICIAL MUSIC VIDEO) PROD BY WEZZA MONTASER,"AFROTO,  @onuyofficial   - KEBDA | عفروتو و أوني - كبده (OFFICIAL AUDIO) OFF “افضل اغاني ٢٠٢٤” ALBUM
——————————
Listen ""Album Afdal Aghani 2024"" on:
https://AFDAL-AGHANI2024.lnk.to/UnNs7N
——————————
Written and performed by | https://www.instagram.com/afrotomusic/ https://www.instagram.com/onuyofficial_/
Music producer | https://www.instagram.com/wezzamontaser/
Mix and Master | https://www.instagram.com/wezzamontaser/
Art Work | https://www.instagram.com/saddam.mky
Digital Distribution by @thebasementrecords 

Beatroot Records 

https://www.instagram.com/beatrootrecords/
——————————
CONNECT WITH AFROTO HERE

Instagram : @afrotomusic
Facebook : https://www.facebook.com/afrotooofficial",Afroto - عفروتو,"['afroto', 'music', 'new', 'video', 'ahwagy', 'san stefano', 'napalm', 'ksa', 'top', 'rap', 'hip', 'hop', 'trap', 'summer', '2022', 'ra2s mal', 'marwan', 'moussa', 'karim', 'enzo', 'eldab3', 'far2', 'khebra', 'msh', 'bel', '7ozoz', 'عفروتو', 'تراك', 'جديد', 'صيف', '٢٠٢٢', 'قهوجي', 'سان', 'ستيفانو', 'نابالم', 'رقص', 'مال', 'راب', 'تراب', 'كليب', 'مروان', 'موسى', 'كريم', 'انزو', 'الضبع', 'فرق', 'خبرة', 'مش', 'بالحظوظ']",10,,2024-10-25T11:00:08Z,PT2M59S,15875391,2541,true,
https://www.youtube.com/watch?v=nBUj7pTymM8,Top Christmas Songs of All Time 🎅🏼 Best Christmas Music Playlist 🎄 Merry Christmas Songs,"The Top Christmas Songs of All Time playlist! This best Christmas Music playlist features all of the best Christmas songs you know and love! The best Christmas Playlist / Christmas Music mix for any occasion! Merry Christmas 2024 and Happy New Year 2025!

It's that time of year again! Christmas is quickly approaching, and what better way to celebrate than with some top Christmas songs? In this playlist, you'll find some of the best Christmas music out there, perfect for getting you in the mood for the holiday season! From classic Christmas carols to modern Christmas hits, this playlist has everything you need to get into the holiday spirit!

Christmas Fireplace Background / Christmas Fireplace Ambience / Christmas Ambience Background / Christmas Ambience Fireplace

Top Christmas Songs Playlist 2024 / Top Christmas Music Playlist 2023 - The best Christmas Pop Songs Playlist / Pop Christmas Songs Playlist on the web! This Clean Christmas Music Playlist / Clean Christmas Songs Playlist is the perfect Christmas Playlist for School / Christmas Playlist for Classroom!

Top Christmas Songs Playlist 2024 / Top Christmas Music Playlist 2024 / Merry Christmas 2024

#Christmas #ChristmasSongs #ChristmasMusic #ChristmasPlaylist #ChristmasSongsPlaylist #TopChristmasSongs #TopChristmasSongsPlaylist #ChristmasSongs2024 #ChristmasMusicPlaylist #popchristmassongs 

[ christmas songs,christmas music,merry christmas,best christmas songs of all time,top christmas songs of all time,top 100 christmas songs,top 100 christmas songs of all time,christmas songs playlist,best christmas songs,christmas playlist,classic christmas songs,christmas songs medley,christmas songs 2024,top christmas songs,christmas songs 2024 ]",Timeless Music,"['christmas songs', 'christmas music', 'merry christmas', 'best christmas songs of all time', 'top christmas songs of all time', 'top 100 christmas songs', 'top 100 christmas songs of all time', 'christmas songs playlist', 'best christmas songs', 'christmas playlist', 'classic christmas songs', 'christmas songs medley', 'christmas songs 2022', 'top christmas songs', 'christmas songs 2023']",10,,2024-12-19T07:23:35Z,P0D,174305,0,false,
https://www.youtube.com/watch?v=UdsO4SM4wKI,"Mere Mehboob | Vicky Vidya Ka Woh Wala Video | Rajkummar | Triptii Dimri |Sachin-Jigar,Shilpa,Sachet","Turn up the heat with the sensational song ""Mere Mehboob"" from the film ""Vicky Vidya Ka Woh Wala Video"". 

Starring the Dynamic Duo Rajkummar Rao and Triptii Dimri. Sung by the Shilpa Rao and Sachet Tandon, Composed by the Incredible Duo, Sachin - Jigar and Penned by the Talented Priya Saraiya.

Gulshan Kumar, T-Series, Balaji Telefilms & Wakaoo Films Present
in Association with Kathavachak Films
A T-Series Films & Wakaoo Films Production

""Vicky Vidya Ka Woh Wala Video""

Written & Directed by Raaj Shaandilyaa.

Releasing in Cinemas with The Bang on 11th October 2024!

#RajkummarRao #TriptiiDimri #VickyVIdyaKaWohWalaVideo #MereMehboob  

Make Your #YTShorts😍on ""Mere Mehboob"" Now▶https://youtube.com/source/Z2hoXa--xvw/shorts

♪Full Song Available on♪ 
JioSaavn: https://bit.ly/3zuyplk
Spotify: https://spoti.fi/3XAvm32
Hungama: https://bit.ly/4ezOPro
Apple Music: https://bit.ly/3ZuFYmI
Gaana: https://bit.ly/3TDAYZi
Amazon Prime Music: https://bit.ly/4dfjGZu
Wynk: https://bit.ly/4eBXidY
YouTube Music: https://bit.ly/3zkHaP1

Song Credits:
Music - Sachin-Jigar
Singer - Shilpa Rao, Sachet Tandon
Lyrics- Priya Saraiya
Mix & Master - Eric Pillai @ Future Sound Of Bombay
Assistant Mix Engineer- Michael Edwin Pillai
Choreographer: Ganesh Acharya
Music Video Director-Mihir Gulati
DOP -Siddharth Diwan
Choreographer-Ganesh Acharya
Project head (T- Series)- Pooja Singh Gujral
Production designer-Rajat Poddar
Production designer-parijat Poddar
Steady cam- Sandeep Shetty
Jimmy jib- surender kumar J dulgach
Associate DOP- Sukesh Viswanath
Associate choreographers - Jayshree Kelkar, Sachin Poojary
Chief AD- Rishabh Dang
1st AD-Hitesh Chandwani, PU Rohit
2nd AD-Ankita Singh, Varun Gulati
Line producer- Shivkumar Tiwari
UPM- Naseem Shah
Production Manager-Pradhuman Deora, Abhijeet Jitendra Patil, Paresh Vaishnav
Production Assistant - Divyansh Vishwakarma
Production executive- Ravinder Rawat 
Art Director-ashutosh patnaik
Associate Art director- krishana swain, Mukesh chauhan
Asst Choreographers-Mangesh Nikam, Sachin Howaldar, Meetali parmar, Shweta bombatkar
Choreographer Manager - Ashish s Pandhari, Anna D’silva
Costume designer Dancers- Jimmy
Editor - Manoj magar
Color studio - The Post Brothers
DI Colorist -Ercan kucuk
Color producer- ertug Ozturk      

Triptii Dimri's Team:
Celebrity managed by - Dharma Cornerstone Agency 
Manager - Jui Pawar 
Make up - Simran Gidwani 
Hair - Hrishikesh Naskar
Styled by - Aastha Sharma 
Styling Team - Reann Moradian and Muskaan Matta

Rajkummar Rao's team
Manager : Mona Joshi
Hair : Vijay Raskar
Makeup : nitin Purohit
Spot : Anand Gautam
Security : Sandeep Gajabhive
Driver : Vidyanand Yadav
Costume designer- Sonali R Patel

Film Credits:
Written & Directed by Raaj Shaandilyaa
Produced by : Bhushan Kumar & Krishan Kumar 
Produced by : Shobha Kapoor & Ektaa R Kapoor
Produced by : Vipul D Shah, Ashwin Varde, Rajesh Bahl 
Produced by : Raaj Shaandilyaa & Vimal Lahoti
Co-Producer : Shiv Chanana   
President (T-Series) : Neeraj Kalyan
Story : Raaj Shaandilyaa, Yusuf Ali Khan 
Dop : Aseem Mishra Isc
Screenplay:  Raaj Shaandilyaa, Yusuf Ali Khan, Ishrat R Khan, Rajan Agarwal 
Dialouges : Raaj Shaandilyaa
Dop : Aseem Mishra 
Editor : Prakash Chandra Sahoo 
Sound Designer : Nihar Ranjan Samal 
Production Design : Rajat Poddarr & Parijat Poddar
Creative Director : Ishrat R Khan  
Executive  Producer : Kshitij Ravi Prasad 
Project Head (Wakaoo Films) : Barkha Thakur 
DA : Krishanu Singh Rathore  
Costume Designer : Leepakshi Ellawadi 
Action Director : Manohar Verma 
Music : Sachin - Jigar  
Lyrics : Priya Saraiya, Som 
Background Music : Hitesh Sonik
Casting Director : Paragg Mehta 
Choreographers : Ganesh Acharya, Raju Khan,  Vishnudeva, Sushma Sunam,  Piyush - Shazia
Project Head (T-Series) : Meghha Chheda 
Film & Content Team (T-Series) : Alok Kumar Shukla, Heett Savla, Shraddha Shrikant Ghanekar
Marketing & Promotions (T-Series) : Shivam Chanana, Raj Chanana, Prashant Shetty, Mita Choudhary, Rahul Dubey, Amol Bhamare, Heett Savla
Digital Team (T-Series) : Varun Arora, Juhi Singh, Praveen Sharma, Ratika Anand, Mohit Malik
Music on : T-Series  
Music Team  (T-Series)  : Raj Chanana, Shivam Chanana, Sonal Chawla, Sonu Srivastava, Vivin Sachdeva
Di  : Prime Focus 
Vfx : Cinegence Media 
Digital Marketing : White Rivers Media 
Publicity Design : Parass Kanani (house of Awe) 
Visual Promotions : Just Right Studioz Nx


Download Song Beat: https://bit.ly/3Cjh24R 

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: https://youtube.com/tseries
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on X: https://twitter.com/tseries
👉 Follow us on Instagram: https://instagram.com/tseries.official",T-Series,"['hindi songs new', 'tseries', 'tseries songs', 'mere mehboob', 'mere mehboob song', 'mere mehboob tripti dimri', 'mere mehboob triptii dimri', 'mere mehboob dance', 'mere mehboob trpitii dirmri dance', 'mere mehboob vicky vidya', 'mere mehboob rajkummar rao', 'mere mehboob vicky vidya song', 'mere mehboob song vicky vidya', 'vicky vidya triptii dimri', 'mere mehboob tripti dimri song', 'mere mehboobs song', 'mere mehboob trpitii song', 'mere mehboob dance song', 'rajkummar rao vicky vidya', 'vicky vidya ka woh wala']",10,,2024-09-23T15:00:08Z,PT3M53S,134215460,59468,false,
https://www.youtube.com/watch?v=YZj-HRNun2o,"Stonebwoy, Ginton - JEJEREJE (Official Video)","Stream/Download: ‘JEJEREJE’ - https://Stonebwoy.lnk.to/JJJ

Connect with Stonebwoy:
Twitter: https://bit.ly/2HM6sc1
Facebook: https://bit.ly/2qTMt1l 
Instagram: https://bit.ly/2x8mEO8
Spotify: https://spoti.fi/2HXJzQi
TikTok: https://t.ly/7YlrC

Connect with Ginton
→ https://www.instagram.com/gintonmusic/
→ https://www.tiktok.com/@gintonmusic
→ https://www.soundcloud.com/gintonmusic
→  https://www.youtube.com/@gintonmusic 

Get the latest Stonebwoy updates: https://Stonebwoy.ink.to/LayloYT 

Music video by Stonebwoy, performing JEJEREJE. © 2024 Burniton Music Group Limited

#Jejereje #stonebwoy  #GintonMusic #afrobeat  #newmusicvideo  #newmusicvideo",Stonebwoy,"['stonebwoy', 'ghana', 'anlogajunction', 'afrobeat', 'dancehall', 'music', 'worldwide']",24,,2024-09-24T18:00:27Z,PT3M22S,2471628,3613,false,
https://www.youtube.com/watch?v=eDLvvcrIFjQ,"Winter Coffee Shop Ambience with Warm Jazz Music ⛄ Smooth Jazz Instrumental Music for Work, Study","Winter Coffee Shop Ambience with Warm Jazz Music ⛄ Smooth Jazz Instrumental Music for Work, Study

👉️🎼 Let's experience the great music on Spotify of Relax Jazz Cafe. Register now so you don't miss any new songs and enjoy the music to your heart's content! If you love the soft, emotional melodies of jazz piano music, follow Relax Jazz Cafe's Spotify and share your passion for music with us : 👇
https://open.spotify.com/album/0ISEaILlyvJj1VpZ2GT9QJ

🌻 Good morning friends, how is your day going?
📺 Are you looking for relaxation, positivity and energy for the new day? This will be the perfect place for you!

📌 A soothing Jazz Piano performance unfolds in a cozy winter coffee shop ambience. At the heart of the cafe, a few wooden tables and chairs are arranged casually on the floor, creating a welcoming ambience. Nearby, a classic fireplace glows warmly, casting a soft orange light that dances across the wooden walls and floor. Beside the fireplace stands a charming coffee bar adorned with modern coffee machines, vintage ceramic mugs, and flickering candles, inviting guests to indulge in the warmth of the season. Looking from inside the cafe to the outside, the serene beauty of winter nature comes into view. A tranquil lake, blanketed in snow, stretches out into the distance. Across the lake, a few rustic wooden cabins dot the snowy landscape, adding to the idyllic charm of the setting. The gentle snowfall outside contrasts beautifully with the cafe's cozy interior, making it the perfect winter retreat.

⛄ The delicate notes of Jazz Piano fill the air, weaving through the cafe and blending harmoniously with the wintry scenery. The music, paired with the intimate atmosphere, offers a heartwarming experience that balances serenity and elegance, inviting guests to pause and savor the moment.

💌 Hope you all will contribute ideas to help my channel grow more and more. That's also my motivation to make the next videos better
💕 Here are some specific ways that this music can be used:

   •   Studying: The soft piano melodies will help you focus and concentrate on your work.
   •   Working: The smooth jazz sounds will help you stay motivated and productive.
   •   Sleeping: The soft piano melodies will help you relax and fall asleep.

❤ Thanks for listening, and we hope you will enjoy this video!
Don't forget to subscribe and share our channel with your friends and loved ones.
🔔 Please Subcribe and help us reach 100,000 subcribers!
https://www.youtube.com/channel/UCZR3-lM6Z-n5_UGHlwx_Rpw

🎼 | Listen on Spotify, Apple music:
» Spotify | https://open.spotify.com/album/0ISEaILlyvJj1VpZ2GT9QJ
» iTunes I https://music.apple.com/vn/album/smooth-jazz-piano/1690915547
» Deezer I https://www.deezer.com/us/artist/5823568
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
✔ All music and video were created by Relax Jazz Cafe or used with permission.

© Original Contents by Relax Jazz Cafe

#winterjazz #warmjazz #coffeeshopmusic",Relax Jazz Cafe,"['jazz', 'jazz music', 'winter jazz', 'warm jazz', 'smooth jazz', 'jazz instrumental', 'jazz for work', 'coffee shop music', 'coffee shop ambience', 'coffee shop jazz', 'jazz coffee shop music', 'cozy coffee shop', 'cozy coffee shop ambience', 'winter coffee shop', 'winter coffee shop ambience', 'winter jazz music', 'warm jazz music', 'smooth jazz music', 'jazz instrumental music', 'smooth jazz instrumental', 'warm jazz instrumental music', 'warm winter jazz', 'smooth winter jazz', 'winter ambience', 'relax jazz cafe']",22,,2024-12-20T17:10:26Z,PT11H54M58S,19304,5,false,
https://www.youtube.com/watch?v=SpeA9rKHgYk,Cheeki Breeki: S.T.A.L.K.E.R. 2 Song ■ feat. Lenich & Kirya,"Listen to Cheeki Breeki: SPOTIFY ▶ https://open.spotify.com/track/5A329PLlCdv10rbQxaXRJv
▶ Apple Music, Amazon Music, Yandex, etc: https://band.link/cheeki_breeki
▶ Help us and access exclusives: https://patreon.com/thechalkeaters

Stalkers, we're heading back to the Zone with this one, straight into the Heart of Chornobyl! Let's celebrate the release of STALKER 2, a long-awaited sequel of the breathtaking Ukrainian post-apocalyptic game. We’ve poured our souls into this ballad, like every post-Soviet kid who’s spent decades wandering through Agroprom with a piece of kovbasa and a bottle of horilka in their backpack, fending off terrifying Controllers.

This time, we brought in our good friends @LenichKirya!

Rejoice in an everlasting chant from the depths of our hearts: ""Cheeki breeki i v damkee!""

This song and video are not sponsored by or affiliated with GSC Game World.

If you like the song, please drop a like and a comment for the sake of the almighty algorithm.

■■■

❗ Animations are pricey, so we need your help to keep making them.
Support The Chalkeaters and instantly access tons of exclusive materials:
▶  Patreon https://patreon.com/thechalkeaters
▶  Boosty https://boosty.to/thechalkeaters
▶  YouTube Membership https://youtube.com/thechalkeaters/join

■■■

Listen to CHEEKI BREEKI on:
🎵 Spotify: https://thechalkeate.rs/cheekibreeki_spotify
🎵 Apple Music: https://thechalkeate.rs/cheekibreeki_apple
🎵 YouTube Music: https://thechalkeate.rs/cheekibreeki_ytmusic
🎵 Deezer: https://thechalkeate.rs/cheekibreeki_deezer
🎵 Amazon: https://thechalkeate.rs/cheekibreeki_amazon
And don't forget to add it to your library!

■■■

▶  ALL SONGS on Spotify https://thechalkeate.rs/discography
▶  Buy our music on Bandcamp: https://thechalkeaters.bandcamp.com/

▶ Join our official https://discord.gg/3p9JQ22JKQ Server

Follow The Chalkeaters:
▶ Spotify: https://thechalkeate.rs/spotify
▶ TikTok https://tiktok.com/@thechalkeaters
▶ Twitter https://twitter.com/thechalkeaters
▶ Instagram https://instagram.com/thechalkeaters
▶ VK https://vk.com/thechalkeaters

■■■

""Cheeki Breeki"" 
Song by The Chalkeaters

Written by Alios https://linktr.ee/aliosmusic
Music Production & Arrangement: @ErgyErgy,  Tim Maslov [ https://open.spotify.com/artist/5VJwQdLX9Nz53YqvamosOb?si=SOK-zeGyQbC0mqJfE2IgXg ]

Vocals: @LenichKirya 

Guitars: @ErgyErgy 
Strings: Kaska Records Strings Group
Accordeon: Damiano Della Torre
Bass: Roberto Pace
Drums: Marcus Finnie
Backing Vocals: Marti
The Maslinovy Choir: Marti, Vanya, Finch Under Cover, Risharka, Nika, Hineko Chi, Ergy, Lenich

Mixing Engineer: Ilya Lukashev https://instagram.com/lukashevmixing
Cover art: Pondis [ https://linktr.ee/pondis ]
Project Management: Vasilisa Denisova

■■■

""Cheeki Breeki"" 
Video

Executive Producer: Alios https://instagram.com/aliospony
Art Director / Lead Artist: Pondis [ https://linktr.ee/pondis ]
Director / Storyboard Artist: @Benedique 
Line Producer: Irene Maystruk https://instagram.com/radushnaja_reka
Artwork: Pondis, Ignis Arrow
Animation: Benedique, Lenich, Zlata Kozhina (Hrisa), Talasinty
Video Editing / Compositing: Lenich https://twitter.com/LenichCat, Anchorpoint https://www.instagram.com/itsanchorpoint/
Special Thanks: Zakhar Bocharov, Casty, Meenouse, Nikdoge, Nanimashon

■■■

Translations:

Marti (Polish), Casty (Ukrainian), Alios (Russian), Dantube (German), Lord_Belou (French), Misaki (Romanian), Fury72888hshu (Simplified Chinese), José Filho (Brazilian), Mr_Just_Jojo & captain_eggman (Dutch), rutercrack (Spanish)

■■■

Our project survives ad-free thanks to your donations. Please support us on Patreon! 
▶ https://patreon.com/thechalkeaters

■■■

We are The Chalkeaters, the overproduced shtpost band making funny songs and animated videos about video games, game industry and related memes. In a higher production quality than they have any right to be in.

#TheChalkeaters #CheekiBreeki #STALKER2",The Chalkeaters,"['stalker', 'stalker 2', 'stalker meme', 'cheeki breeki', 'cheeki breeki iv damke', 'cheeki breeki bandit radio', 'stalker bandit radio', 'shadow of chernobyl', 'call of pripyat', 'heart of chornobyl', 'chernobyl', 'gsc game world', 'ukrainian music', 'ukrainian game']",20,,2024-11-22T17:26:48Z,PT4M1S,1325561,4394,true,
https://www.youtube.com/watch?v=bw7BKxNP1B8,D Voice feat Zuchu - Nani (Official Music Video),"Click👇🏾 Download The Song
https://dvoice.lnk.to/nani

https://www.youtube.com/channel/UCxKoKHs7YwjE_6nL6U36BsQ?sub_confirmation=1

For Bookings:
dvoice@wcbwasafi.com

Follow D Voice On:
Instagram: https://www.instagram.com/dvoice_ginnii/
Facebook: https://www.facebook.com/dvoice_ginnii/
Twitter: https://twitter.com/officialzuchu/dvoice_ginnii
TikTok: https://www.tiktok.com/@dvoice_ginni

#DVoice #Music #Wasafi
Copyright ©2024 WCB Wasafi. All rights reserved.",D Voice,"['music', 'diamond platnumz', 'swahili kid', 'umenifunza', 'bambam', 'mpeni taarifa', 'lolo', 'chori chori', 'kama wengine', 'mungu baba', 'nimezama', 'mtamu', 'turudiane', 'mbosso', 'zuchu', 'lava lava', 'millard ayo', 'msanii', 'singeli', 'bongo', 'simba', 'yanga', 'wasafi', 'amapiano', 'trailer', 'trending', 'new music', 'wimbo mpya', 'tajiri', 'sele', 'shu', 'wcb', 'simulizi', 'dulla makabila', 'meja kunta', 'komasava', 'Nani', 'siji', 'zoba', 'd voice music', 'nyimbo mpya', 'tuzo']",10,,2024-09-16T07:00:21Z,PT3M37S,6973936,1362,false,
https://www.youtube.com/watch?v=l07wSqxPCis,Sevinch Ismoilova & Alisher Bayniyazov  - Oh yarim (Official Music Video),"▪ Follow:
 ▪ Instagram: https://www.instagram.com/sevinch_ismoilova_official/

Administrator:
+998 93 093 20 20

All rights reserved. Все права защищены.",Sevinch Ismoilova,"['Sevinch', 'ismoilova', 'shaxsiy', 'kanali', ""qo'shiq"", 'klip', 'uz', 'uzb', 'uzbek']",10,,2024-09-22T14:00:33Z,PT3M15S,23534415,5022,false,
https://www.youtube.com/watch?v=Tq7Jra2K_nE,DHURATA DORA x YLL LIMANI - MALLI (Official Music Video),"#Dhurata #dhuratadora #ylllimani #malli

Produced by: Jugglerz & Panda Music
Music: Jugglerz
Melody: Tonic, Denk, Yll Limani, Dhurata Dora
Lyrics: Tonic, Denk, Yll Limani, Dhurata Dora

Production House: NONAME DEPARTMENT

Director: Ari Dalladaku
Creative Director / Producer: Marie Beriestain
Director of Photography: Matt Turzynski

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

FOLLOW DHURATA DORA:

Instagram: https://instagram.com/DhurataDora
Facebook: https://www.facebook.com/DhurataDoraOfficial
TikTok: https://www.tiktok.com/@dhuratadora
YouTube: https://bit.ly/3pjykt0
Spotify: https://spoti.fi/3soD7uY

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

FOLLOW YLL LIMANI:

Instagram: https://www.instagram.com/ylllimani
Facebook: https://www.facebook.com/YllLimaniOfficial
TikTok: https://www.tiktok.com/@ylllimanii
Spotify: https://open.spotify.com/artist/2qI59HaiEtvev8vnUkmRpT?si=Kx99Bn12Ryi4JHpcYhLZLw

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

Distributed by : 360 Media
Connect with 360 Media:
Instagram ► www.instagram.com/360distribution/

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

℗ & © 2024 All Rights Reserved.",Dhurata Dora,[],10,,2024-07-11T15:59:37Z,PT3M27S,41151522,2332,false,
https://www.youtube.com/watch?v=SLIZpWrK8xo,Pete & Bas - T-Pain,"‘Mugshot’ Album OUT NOW: https://sndo.ffm.to/mugshot

Pete & Bas tour tickets: https://linktr.ee/peteandbas
Pete & Bas Merch: https://www.peteandbas.com

Beat produced by 91shots: https://www.instagram.com/nineoneshots

Stream 'T Pain' on Spotify: https://open.spotify.com/album/6zvxsDdG8Az4TxNICG7Mk9?si=AbK3PFH_QsKKXQNfHqLG0Q

Purchase 'T Pain' on Apple Music: https://music.apple.com/us/album/t-pain-single/1768330305

Follow Pete & Bas:
Instagram: https://www.instagram.com/pete_and_bas/
Twitter: https://twitter.com/PeteandBas
Facebook: https://www.facebook.com/peteandbas

Video shot by Birdbush: https://birdbush.co.uk

Join our Discord: https://discord.com/invite/YjzBnqnwWd",Sindhu World,"['Pete & Bas', 'T Pain', 'Music Video', 'Pete and Bas', 'sindhuworld', 'Birdbush']",10,,2024-09-19T18:00:11Z,PT2M19S,3557655,3975,false,
https://www.youtube.com/watch?v=9JfxfUX07xY,Ma Meilleure Ennemie (ENGLISH COVER) | EKKO and Jinx Song Dance,"Spotify: https://shorturl.at/04xLh
Follow me: http://instagram.com/carolinmrugala
Stromae, Pomme - “Ma Meilleure Ennemie” (from Arcane Season 2 Soundtrack) (English Cover)

I love you 
I leave you 

You are the best thing that ever happen t’me
But also the worst thing to ever come my way
Should’ve kept my cool and leave, every second of my day
I spend time regretting calling out your name

The perfect kind of weakness
The sickly kind of sweetness
Now I gotta let you go
The pain grows in my chest
Should’ve left but misery sure does love company

Know what they say
Cherish your friends and keep’em close
Don’t forget
Not closer than you keep your foes

You’re my enemy and my light
Darkest night, The curse of you and I
Maybe if we could turn back time
We’ll survive, the curse of you and I

Oh why does it hurt so much
To hear your name, a familiar heartache.
Hate or long to feel your touch
It’s all the same
Taste what could’ve been oh

Leave me out here
We’ll dance again in my dreams
Better for you to move on
It is not our time

You’re my enemy and my light
Darkest night, The curse of you and I
Maybe if YOU could turn back time
We’ll survive, the curse of you and I


Translation, vocals: Wonder 
Male vocal: Siphiwe
Video: Tokyo Studio 
Mix/master: Cural
Instrumental: Cural

#leagueoflegends #arcane #jinx #ekko",Wønder,"['Ekko jinx song', 'arcane French', 'arcane French song', 'Ekko song', 'Ekko powder song', 'Ekko jinx dance', 'powder song', 'Stromae arcane', 'arcane cover', 'Stromae Pomme Cover', 'ma meilleure ennemie cover', 'Ekko jinx song English cover']",10,,2024-11-29T18:38:17Z,PT2M30S,614188,766,true,
https://www.youtube.com/watch?v=8U7ueJgXCb0,"Jquan, Dj Mac - Fe Fi Foe (Official Music Video)","Jquan, Dj Mac  - Fe Fi Foe (Official Music Video)

Produced by Dj Mac | 1VillanRecords

Composed By Circa11

Video director & editor:  @ChadKreative


#Jquan #DjMac #FeFiFoe #Dancehall",JquanVEVO,"['jquan', 'dj Mac', 'down', 'valiant music', 'masicka', 'lumbah', 'music', 'dancehall', 'sashen', 'baddiedeh', 'gwaan suh', 'valiant mac', 'whites', 'wYcYSHlUP7hTqMIu', 'draggy', 'YouTube music', 'trending', 'vybzkartel', 'uptown', 'trending music', '2025', 'fefifoe', 'hometown', 'jamal']",10,,2024-12-19T23:30:01Z,PT2M43S,107834,154,false,
https://www.youtube.com/watch?v=AislAHfLe4M,Top Christmas Songs of All Time 🎅🏼 Best Christmas Music Playlist with Christmas Fireplace,"The Top Christmas Songs of All Time playlist! This best Christmas Music playlist features all of the best Christmas songs you know and love! The best Christmas Playlist / Christmas Music mix for any occasion! Merry Christmas 2024!

It's that time of year again! Christmas is quickly approaching, and what better way to celebrate than with some top Christmas songs? In this playlist, you'll find some of the best Christmas music out there, perfect for getting you in the mood for the holiday season! From classic Christmas carols to modern Christmas hits, this playlist has everything you need to get into the holiday spirit!

Christmas Fireplace Background / Christmas Fireplace Ambience / Christmas Ambience Background / Christmas Ambience Fireplace

Top Christmas Songs Playlist 2024 / Top Christmas Music Playlist 2023 - The best Christmas Pop Songs Playlist / Pop Christmas Songs Playlist on the web! This Clean Christmas Music Playlist / Clean Christmas Songs Playlist is the perfect Christmas Playlist for School / Christmas Playlist for Classroom!

Top Christmas Songs Playlist 2024 / Top Christmas Music Playlist 2024 / Merry Christmas 2024

#Christmas #ChristmasSongs #ChristmasMusic #ChristmasPlaylist #ChristmasSongsPlaylist #TopChristmasSongs #TopChristmasSongsPlaylist #ChristmasSongs2024 #ChristmasMusicPlaylist #popchristmassongs 

[ christmas songs,christmas music,merry christmas,best christmas songs of all time,top christmas songs of all time,top 100 christmas songs,top 100 christmas songs of all time,christmas songs playlist,best christmas songs,christmas playlist,classic christmas songs,christmas songs medley,christmas songs 2024,top christmas songs,christmas songs 2024 ]",Popular Songs,"['christmas songs', 'christmas music', 'merry christmas', 'best christmas songs of all time', 'top christmas songs of all time', 'top 100 christmas songs', 'top 100 christmas songs of all time', 'christmas songs playlist', 'best christmas songs', 'christmas playlist', 'classic christmas songs', 'christmas songs medley', 'christmas songs 2022', 'top christmas songs', 'christmas songs 2023', 'christmas songs 2024']",10,,2024-12-20T07:50:33Z,P0D,170764,0,false,
